id_registro,fecha_movimiento,personal_rol,personal_especialidad,area_nombre,cama_serie,cama_tipo,cama_tiene_sabana,cama_esta_ocupada
REG-107863,2026-05-04 12:26:45,FINANZAS,Contabilidad,Finanzas,CAM-395,camilla,,SI
REG-107864,2026-05-04 12:27:20,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-396,Cama UCI Electrica,SI,SI
REG-107865,2026-05-04 12:27:55,MEDICO,urgenciologo,Area Administrativa,,camilla,Si,Desocupada
REG-107866,2026-05-04 12:28:30,FINANZAS,contabilidad,Finanzas,CAM-250,Hospitalaria Estandar,no,Desocupada
REG-107867,2026-05-04 12:29:05,MEDICO,Anestesiologo,Pasillo Urgencias,,Camilla de Transporte,SI,Desocupada
REG-107868,2026-05-04 12:29:40,MEDICO,urgenciologo,Urgencias,CAM-224,Cama UCI Electrica,NO,Ocupada
REG-107869,2026-05-04 12:30:15,ADMINISTRATIVO,facturacion,sala de operaciones,CAM-136,Camilla de Transporte,,Desocupada
REG-107870,2026-05-04 12:30:50,FINANZAS,Contabilidad,Uci Pediatria,CAM-613,Cama UCI Electrica,SÍ,SI
REG-107871,2026-05-04 12:31:25,ADMINISTRATIVO,Talento Humano,atencion prioritaria,CAM-227,Cuna Pediatrica,no,NO
REG-107872,2026-05-04 12:32:00,ADMINISTRATIVO,Facturacion,SALA DE OPERACIONES,CAM-285,Cama UCI Electrica,Si,Ocupada
REG-107873,2026-05-04 12:32:35,FINANZAS,Urgenciologo,SALA DE OPERACIONES,CAM-588,Hospitalaria Estandar,NO,SI
REG-107874,2026-05-04 12:33:10,FINANZAS,Contabilidad,Finanzas,CAM-675,Cuna Pediatrica,,Ocupada
REG-107875,2026-05-04 12:33:45,FINANZAS,Contabilidad,Uci Pediatria,,Hospitalaria Estandar,NO,SI
REG-107876,2026-05-04 12:34:20,MEDICO,urgenciologo,Pasillo Urgencias,CAM-171,Hospitalaria Estandar,,NO
REG-107877,2026-05-04 12:34:55,MEDICO,Anestesiologo,Area Administrativa,CAM-581,Camilla de Transporte,SÍ,SI
REG-107878,2026-05-04 12:35:30,FINANZAS,urgenciologo,SALA DE OPERACIONES,CAM-580,camilla,,SI
REG-107879,2026-05-04 12:36:05,MEDICO,urgenciologo,Piso 3 - Hospitalizacion,CAM-221,Camilla de Transporte,NO,Desocupada
REG-107880,2026-05-04 12:36:40,ADMINISTRATIVO,Admitido,UCI Adultos,CAM-672,camilla,Si,NO
REG-107881,2026-05-04 12:37:15,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-121,Hospitalaria Estandar,SÍ,NO
REG-107882,2026-05-04 12:37:50,ADMINISTRATIVO,Talento Humano,sala de operaciones,,Cama UCI Electrica,Si,Ocupada
REG-107883,2026-05-04 12:38:25,ADMINISTRATIVO,Auditoria Medica,Area Administrativa,CAM-353,Camilla de Transporte,NO,Desocupada
REG-107884,2026-05-04 12:39:00,ADMINISTRATIVO,Admitido,UCI Adultos,,Hospitalaria Estandar,,Ocupada
REG-107885,2026-05-04 12:39:35,MEDICO,Pediatra,UCI Adultos,CAM-800,Camilla de Transporte,no,SI
REG-107886,2026-05-04 12:40:10,MEDICO,Cirujano General,Uci Pediatria,CAM-498,Hospitalaria Estandar,SI,NO
REG-107887,2026-05-04 12:40:45,ADMINISTRATIVO,Facturacion,URGENCIAS,,Cuna Pediatrica,no,Desocupada
REG-107888,2026-05-04 12:41:20,FINANZAS,Costos e Insumos,Urgencias,CAM-403,camilla,,SI
REG-107889,2026-05-04 12:41:55,MEDICO,Cirujano General,Area Administrativa,CAM-765,Hospitalaria Estandar,SÍ,Ocupada
REG-107890,2026-05-04 12:42:30,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-412,camilla,,Desocupada
REG-107891,2026-05-04 12:43:05,ADMINISTRATIVO,Auditoria Medica,URGENCIAS,CAM-707,Cama UCI Electrica,no,SI
REG-107892,2026-05-04 12:43:40,MEDICO,urgenciologo,Atencion Prioritaria,CAM-690,Camilla de Transporte,NO,Ocupada
REG-107893,2026-05-04 12:44:15,FINANZAS,,Area Administrativa,CAM-706,Camilla de Transporte,Si,Ocupada
REG-107894,2026-05-04 12:44:50,FINANZAS,Costos e Insumos,atencion prioritaria,CAM-102,Hospitalaria Estandar,,Desocupada
REG-107895,2026-05-04 12:45:25,ADMINISTRATIVO,Facturacion,UCI Adultos,CAM-160,Camilla de Transporte,,NO
REG-107896,2026-05-04 12:46:00,FINANZAS,Costos e Insumos,Atencion Prioritaria,CAM-438,Camilla de Transporte,no,Desocupada
REG-107897,2026-05-04 12:46:35,ADMINISTRATIVO,Facturacion,Atencion Prioritaria,CAM-733,Camilla de Transporte,,SI
REG-107898,2026-05-04 12:47:10,ADMINISTRATIVO,Admitido,URGENCIAS,CAM-768,camilla,NO,NO
REG-107899,2026-05-04 12:47:45,FINANZAS,Costos e Insumos,atencion prioritaria,CAM-742,Cuna Pediatrica,,SI
REG-107900,2026-05-04 12:48:20,ADMINISTRATIVO,Facturacion,SALA DE OPERACIONES,CAM-119,Cuna Pediatrica,no,NO
REG-107901,2026-05-04 12:48:55,MEDICO,Urgenciologo,Piso 3 - Hospitalizacion,CAM-467,Hospitalaria Estandar,SI,Desocupada
REG-107902,2026-05-04 12:49:30,ADMINISTRATIVO,Talento Humano,UCI Adultos,CAM-344,Cama UCI Electrica,,NO
REG-107903,2026-05-04 12:50:05,MEDICO,,UCI Adultos,CAM-273,Cama UCI Electrica,,SI
REG-107904,2026-05-04 12:50:40,FINANZAS,Costos e Insumos,UCI Adultos,CAM-710,Hospitalaria Estandar,no,SI
REG-107905,2026-05-04 12:51:15,ADMINISTRATIVO,Talento Humano,atencion prioritaria,CAM-436,Camilla de Transporte,no,Desocupada
REG-107906,2026-05-04 12:51:50,FINANZAS,Costos e Insumos,atencion prioritaria,CAM-575,camilla,,Ocupada
REG-107907,2026-05-04 12:52:25,FINANZAS,contabilidad,Urgencias,CAM-791,camilla,SI,NO
REG-107908,2026-05-04 12:53:00,ADMINISTRATIVO,Talento Humano,Urgencias,CAM-959,Hospitalaria Estandar,SI,SI
REG-107909,2026-05-04 12:53:35,ADMINISTRATIVO,Admitido,Pasillo Urgencias,CAM-677,Cama UCI Electrica,no,NO
REG-107910,2026-05-04 12:54:10,FINANZAS,Tesoreria,Atencion Prioritaria,CAM-784,Hospitalaria Estandar,Si,Ocupada
REG-107911,2026-05-04 12:54:45,MEDICO,Pediatra,atencion prioritaria,CAM-937,camilla,no,Desocupada
REG-107912,2026-05-04 12:55:20,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-752,Cama UCI Electrica,NO,Desocupada
REG-107913,2026-05-04 12:55:55,ADMINISTRATIVO,Admitido,Piso 3 - Hospitalizacion,CAM-650,camilla,,SI
REG-107914,2026-05-04 12:56:30,FINANZAS,Tesoreria,UCI Adultos,CAM-512,camilla,NO,SI
REG-107915,2026-05-04 12:57:05,FINANZAS,Contabilidad,Finanzas,CAM-441,camilla,,SI
REG-107916,2026-05-04 12:57:40,MEDICO,Urgenciologo,UCI Adultos,CAM-941,Hospitalaria Estandar,SI,Desocupada
REG-107917,2026-05-04 12:58:15,MEDICO,Cirujano General,URGENCIAS,CAM-328,Hospitalaria Estandar,,Desocupada
REG-107918,2026-05-04 12:58:50,MEDICO,Cirujano General,URGENCIAS,CAM-644,Camilla de Transporte,Si,SI
REG-107919,2026-05-04 12:59:25,MEDICO,CIRUJANO,Urgencias,CAM-118,Cama UCI Electrica,SI,Ocupada
REG-107920,2026-05-04 13:00:00,MEDICO,CIRUJANO,Atencion Prioritaria,CAM-255,Cama UCI Electrica,NO,SI
REG-107921,2026-05-04 13:00:35,MEDICO,CIRUJANO,Atencion Prioritaria,CAM-804,camilla,no,Ocupada
REG-107922,2026-05-04 13:01:10,MEDICO,Urgenciologo,Finanzas,CAM-639,,no,Ocupada
REG-107923,2026-05-04 13:01:45,FINANZAS,Tesoreria,Finanzas,CAM-301,camilla,SÍ,SI
REG-107924,2026-05-04 13:02:20,ADMINISTRATIVO,Facturacion,atencion prioritaria,CAM-967,Hospitalaria Estandar,,NO
REG-107925,2026-05-04 13:02:55,FINANZAS,Tesoreria,UCI Adultos,CAM-220,Camilla de Transporte,no,Desocupada
REG-107926,2026-05-04 13:03:30,ADMINISTRATIVO,Auditoria Medica,Area Administrativa,CAM-666,camilla,SÍ,NO
REG-107927,2026-05-04 13:04:05,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-422,Cama UCI Electrica,SÍ,NO
REG-107928,2026-05-04 13:04:40,MEDICO,CIRUJANO,SALA DE OPERACIONES,CAM-293,Cuna Pediatrica,no,NO
REG-107929,2026-05-04 13:05:15,ADMINISTRATIVO,Talento Humano,sala de operaciones,CAM-617,Camilla de Transporte,Si,NO
REG-107930,2026-05-04 13:05:50,FINANZAS,Costos e Insumos,Piso 3 - Hospitalizacion,CAM-665,Camilla de Transporte,,NO
REG-107931,2026-05-04 13:06:25,ADMINISTRATIVO,facturacion,Atencion Prioritaria,CAM-909,camilla,no,SI
REG-107932,2026-05-04 13:07:00,FINANZAS,contabilidad,Atencion Prioritaria,CAM-159,Camilla de Transporte,NO,Ocupada
REG-107933,2026-05-04 13:07:35,FINANZAS,contabilidad,Uci Pediatria,CAM-304,Hospitalaria Estandar,no,SI
REG-107934,2026-05-04 13:08:10,ADMINISTRATIVO,Admitido,Uci Pediatria,,Hospitalaria Estandar,SÍ,SI
REG-107935,2026-05-04 13:08:45,FINANZAS,Costos e Insumos,sala de operaciones,CAM-216,Camilla de Transporte,no,SI
REG-107936,2026-05-04 13:09:20,FINANZAS,contabilidad,UCI Adultos,CAM-287,,NO,NO
REG-107937,2026-05-04 13:09:55,ADMINISTRATIVO,Admitido,Piso 3 - Hospitalizacion,CAM-705,Hospitalaria Estandar,SI,NO
REG-107938,2026-05-04 13:10:30,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-548,Camilla de Transporte,Si,SI
REG-107939,2026-05-04 13:11:05,FINANZAS,Anestesiologo,SALA DE OPERACIONES,CAM-924,Cama UCI Electrica,Si,SI
REG-107940,2026-05-04 13:11:40,ADMINISTRATIVO,Auditoria Medica,Urgencias,CAM-212,Hospitalaria Estandar,SI,Ocupada
REG-107941,2026-05-04 13:12:15,MEDICO,,Piso 3 - Hospitalizacion,CAM-974,Camilla de Transporte,,Ocupada
REG-107942,2026-05-04 13:12:50,ADMINISTRATIVO,Facturacion,Uci Pediatria,CAM-641,Hospitalaria Estandar,no,Ocupada
REG-107943,2026-05-04 13:13:25,FINANZAS,Tesoreria,atencion prioritaria,CAM-155,Cama UCI Electrica,NO,SI
REG-107944,2026-05-04 13:14:00,MEDICO,Cirujano General,Piso 3 - Hospitalizacion,CAM-841,camilla,Si,Ocupada
REG-107945,2026-05-04 13:14:35,FINANZAS,Tesoreria,Pasillo Urgencias,CAM-467,,,Ocupada
REG-107946,2026-05-04 13:15:10,FINANZAS,Talento Humano,SALA DE OPERACIONES,CAM-599,camilla,SI,Desocupada
REG-107947,2026-05-04 13:15:45,MEDICO,Anestesiologo,SALA DE OPERACIONES,CAM-217,Camilla de Transporte,Si,Ocupada
REG-107948,2026-05-04 13:16:20,FINANZAS,Contabilidad,Uci Pediatria,CAM-591,Cuna Pediatrica,Si,Ocupada
REG-107949,2026-05-04 13:16:55,ADMINISTRATIVO,Facturacion,Uci Pediatria,CAM-205,Cama UCI Electrica,SÍ,SI
REG-107950,2026-05-04 13:17:30,MEDICO,CIRUJANO,Uci Pediatria,CAM-263,camilla,SÍ,SI
REG-107951,2026-05-04 13:18:05,MEDICO,Urgenciologo,UCI Adultos,CAM-997,camilla,NO,Ocupada
REG-107952,2026-05-04 13:18:40,FINANZAS,Tesoreria,Finanzas,CAM-750,Cama UCI Electrica,NO,Ocupada
REG-107953,2026-05-04 13:19:15,FINANZAS,Costos e Insumos,URGENCIAS,CAM-780,Cama UCI Electrica,NO,Ocupada
REG-107954,2026-05-04 13:19:50,MEDICO,Pediatra,Uci Pediatria,CAM-457,Camilla de Transporte,Si,Desocupada
REG-107955,2026-05-04 13:20:25,ADMINISTRATIVO,Admitido,Uci Pediatria,CAM-315,Camilla de Transporte,SI,Desocupada
REG-107956,2026-05-04 13:21:00,FINANZAS,contabilidad,URGENCIAS,CAM-496,camilla,Si,Desocupada
REG-107957,2026-05-04 13:21:35,MEDICO,Urgenciologo,Piso 3 - Hospitalizacion,CAM-196,Hospitalaria Estandar,NO,NO
REG-107958,2026-05-04 13:22:10,MEDICO,Anestesiologo,UCI Adultos,,Camilla de Transporte,SÍ,Desocupada
REG-107959,2026-05-04 13:22:45,ADMINISTRATIVO,facturacion,sala de operaciones,CAM-197,Cama UCI Electrica,SÍ,Ocupada
REG-107960,2026-05-04 13:23:20,FINANZAS,Contabilidad,Uci Pediatria,CAM-333,camilla,SÍ,Desocupada
REG-107961,2026-05-04 13:23:55,FINANZAS,Costos e Insumos,UCI Adultos,CAM-282,Cuna Pediatrica,SÍ,Desocupada
REG-107962,2026-05-04 13:24:30,FINANZAS,Costos e Insumos,Finanzas,,Cuna Pediatrica,no,SI
REG-107963,2026-05-04 13:25:05,FINANZAS,,Atencion Prioritaria,CAM-737,Cuna Pediatrica,SI,Desocupada
REG-107964,2026-05-04 13:25:40,MEDICO,,Uci Pediatria,CAM-975,Hospitalaria Estandar,SI,SI
REG-107965,2026-05-04 13:26:15,FINANZAS,contabilidad,Piso 3 - Hospitalizacion,CAM-664,Camilla de Transporte,SÍ,NO
REG-107966,2026-05-04 13:26:50,FINANZAS,Costos e Insumos,Urgencias,CAM-457,Cama UCI Electrica,no,Ocupada
REG-107967,2026-05-04 13:27:25,ADMINISTRATIVO,Talento Humano,Urgencias,CAM-509,Cama UCI Electrica,NO,Desocupada
REG-107968,2026-05-04 13:28:00,MEDICO,CIRUJANO,UCI Adultos,CAM-246,camilla,SÍ,Ocupada
REG-107969,2026-05-04 13:28:35,FINANZAS,Tesoreria,atencion prioritaria,CAM-949,Cuna Pediatrica,Si,SI
REG-107970,2026-05-04 13:29:10,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-120,Cama UCI Electrica,,SI
REG-107971,2026-05-04 13:29:45,ADMINISTRATIVO,Facturacion,Urgencias,CAM-995,Hospitalaria Estandar,NO,Ocupada
REG-107972,2026-05-04 13:30:20,FINANZAS,Costos e Insumos,sala de operaciones,CAM-832,Hospitalaria Estandar,Si,NO
REG-107973,2026-05-04 13:30:55,FINANZAS,Costos e Insumos,atencion prioritaria,,,no,Ocupada
REG-107974,2026-05-04 13:31:30,FINANZAS,Tesoreria,Piso 3 - Hospitalizacion,CAM-100,Cuna Pediatrica,no,SI
REG-107975,2026-05-04 13:32:05,MEDICO,urgenciologo,sala de operaciones,CAM-664,Camilla de Transporte,SI,NO
REG-107976,2026-05-04 13:32:40,FINANZAS,Costos e Insumos,UCI Adultos,CAM-887,Cuna Pediatrica,no,SI
REG-107977,2026-05-04 13:33:15,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-596,Cuna Pediatrica,NO,Desocupada
REG-107978,2026-05-04 13:33:50,ADMINISTRATIVO,Facturacion,UCI Adultos,CAM-835,camilla,SI,Desocupada
REG-107979,2026-05-04 13:34:25,MEDICO,Urgenciologo,Uci Pediatria,CAM-790,camilla,SÍ,Desocupada
REG-107980,2026-05-04 13:35:00,ADMINISTRATIVO,Talento Humano,Urgencias,CAM-936,Hospitalaria Estandar,NO,Ocupada
REG-107981,2026-05-04 13:35:35,MEDICO,CIRUJANO,Piso 3 - Hospitalizacion,CAM-922,Cuna Pediatrica,Si,Desocupada
REG-107982,2026-05-04 13:36:10,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-529,Cuna Pediatrica,SI,SI
REG-107983,2026-05-04 13:36:45,FINANZAS,Contabilidad,atencion prioritaria,CAM-878,Cama UCI Electrica,,SI
REG-107984,2026-05-04 13:37:20,ADMINISTRATIVO,facturacion,Pasillo Urgencias,CAM-546,Cuna Pediatrica,NO,Ocupada
REG-107985,2026-05-04 13:37:55,FINANZAS,contabilidad,Piso 3 - Hospitalizacion,CAM-999,Cuna Pediatrica,NO,NO
REG-107986,2026-05-04 13:38:30,FINANZAS,Anestesiologo,SALA DE OPERACIONES,CAM-697,camilla,SI,NO
REG-107987,2026-05-04 13:39:05,FINANZAS,Contabilidad,Piso 3 - Hospitalizacion,CAM-638,Cuna Pediatrica,SÍ,Desocupada
REG-107988,2026-05-04 13:39:40,ADMINISTRATIVO,Auditoria Medica,atencion prioritaria,CAM-236,camilla,,NO
REG-107989,2026-05-04 13:40:15,MEDICO,Cirujano General,Area Administrativa,CAM-520,,Si,Desocupada
REG-107990,2026-05-04 13:40:50,FINANZAS,Contabilidad,Finanzas,CAM-736,camilla,SÍ,NO
REG-107991,2026-05-04 13:41:25,ADMINISTRATIVO,Facturacion,Uci Pediatria,CAM-356,Hospitalaria Estandar,Si,SI
REG-107992,2026-05-04 13:42:00,FINANZAS,Contabilidad,Finanzas,CAM-224,Camilla de Transporte,SI,NO
REG-107993,2026-05-04 13:42:35,ADMINISTRATIVO,Admitido,atencion prioritaria,CAM-183,Cuna Pediatrica,Si,NO
REG-107994,2026-05-04 13:43:10,FINANZAS,Contabilidad,Finanzas,CAM-499,Camilla de Transporte,,NO
REG-107995,2026-05-04 13:43:45,ADMINISTRATIVO,facturacion,Urgencias,CAM-329,camilla,Si,Desocupada
REG-107996,2026-05-04 13:44:20,FINANZAS,Contabilidad,Area Administrativa,CAM-896,camilla,,Ocupada
REG-107997,2026-05-04 13:44:55,ADMINISTRATIVO,Facturacion,Atencion Prioritaria,CAM-980,Camilla de Transporte,SI,Desocupada
REG-107998,2026-05-04 13:45:30,MEDICO,Urgenciologo,Uci Pediatria,CAM-552,camilla,SÍ,Ocupada
REG-107999,2026-05-04 13:46:05,ADMINISTRATIVO,Talento Humano,URGENCIAS,CAM-238,Hospitalaria Estandar,Si,Ocupada
REG-108000,2026-05-04 13:46:40,ADMINISTRATIVO,Talento Humano,Atencion Prioritaria,CAM-964,Cuna Pediatrica,SI,SI
REG-108001,2026-05-04 13:47:15,ADMINISTRATIVO,Facturacion,URGENCIAS,CAM-125,Cama UCI Electrica,no,SI
REG-108002,2026-05-04 13:47:50,FINANZAS,,Piso 3 - Hospitalizacion,CAM-840,camilla,no,Ocupada
REG-108003,2026-05-04 13:48:25,FINANZAS,Contabilidad,URGENCIAS,CAM-655,,NO,Ocupada
REG-108004,2026-05-04 13:49:00,FINANZAS,contabilidad,sala de operaciones,CAM-636,Cama UCI Electrica,SI,NO
REG-108005,2026-05-04 13:49:35,FINANZAS,contabilidad,Piso 3 - Hospitalizacion,CAM-449,Cuna Pediatrica,no,SI
REG-108006,2026-05-04 13:50:10,FINANZAS,Tesoreria,Pasillo Urgencias,CAM-384,camilla,no,NO
REG-108007,2026-05-04 13:50:45,MEDICO,CIRUJANO,URGENCIAS,CAM-394,Hospitalaria Estandar,,NO
REG-108008,2026-05-04 13:51:20,MEDICO,Pediatra,atencion prioritaria,CAM-406,camilla,,Ocupada
REG-108009,2026-05-04 13:51:55,MEDICO,CIRUJANO,atencion prioritaria,CAM-569,Camilla de Transporte,Si,Ocupada
REG-108010,2026-05-04 13:52:30,FINANZAS,Costos e Insumos,UCI Adultos,CAM-989,Camilla de Transporte,NO,SI
REG-108011,2026-05-04 13:53:05,MEDICO,Urgenciologo,Area Administrativa,CAM-119,Cama UCI Electrica,SÍ,SI
REG-108012,2026-05-04 13:53:40,MEDICO,Cirujano General,Uci Pediatria,CAM-292,Hospitalaria Estandar,SÍ,NO
REG-108013,2026-05-04 13:54:15,MEDICO,Pediatra,UCI Adultos,CAM-711,Cuna Pediatrica,SÍ,SI
REG-108014,2026-05-04 13:54:50,FINANZAS,urgenciologo,SALA DE OPERACIONES,CAM-639,Cuna Pediatrica,NO,Desocupada
REG-108015,2026-05-04 13:55:25,MEDICO,Urgenciologo,Area Administrativa,CAM-651,camilla,NO,Desocupada
REG-108016,2026-05-04 13:56:00,ADMINISTRATIVO,Talento Humano,Uci Pediatria,CAM-242,Hospitalaria Estandar,no,NO
REG-108017,2026-05-04 13:56:35,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-121,Cuna Pediatrica,,NO
REG-108018,2026-05-04 13:57:10,ADMINISTRATIVO,facturacion,SALA DE OPERACIONES,CAM-184,Camilla de Transporte,no,NO
REG-108019,2026-05-04 13:57:45,MEDICO,Cirujano General,atencion prioritaria,CAM-761,Hospitalaria Estandar,Si,NO
REG-108020,2026-05-04 13:58:20,FINANZAS,Contabilidad,Pasillo Urgencias,CAM-900,camilla,SÍ,SI
REG-108021,2026-05-04 13:58:55,ADMINISTRATIVO,Auditoria Medica,UCI Adultos,CAM-419,Cuna Pediatrica,SÍ,Ocupada
REG-108022,2026-05-04 13:59:30,ADMINISTRATIVO,facturacion,sala de operaciones,CAM-355,Cama UCI Electrica,SI,Desocupada
REG-108023,2026-05-04 14:00:05,FINANZAS,contabilidad,atencion prioritaria,,Cuna Pediatrica,SI,Desocupada
REG-108024,2026-05-04 14:00:40,FINANZAS,Costos e Insumos,Urgencias,CAM-384,Cuna Pediatrica,NO,Ocupada
REG-108025,2026-05-04 14:01:15,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-468,Cama UCI Electrica,SI,NO
REG-108026,2026-05-04 14:01:50,MEDICO,Cirujano General,Piso 3 - Hospitalizacion,CAM-249,Cama UCI Electrica,Si,SI
REG-108027,2026-05-04 14:02:25,MEDICO,Anestesiologo,atencion prioritaria,CAM-877,Cama UCI Electrica,Si,Ocupada
REG-108028,2026-05-04 14:03:00,MEDICO,Urgenciologo,Piso 3 - Hospitalizacion,CAM-441,Camilla de Transporte,Si,Desocupada
REG-108029,2026-05-04 14:03:35,MEDICO,urgenciologo,Finanzas,CAM-827,camilla,NO,Ocupada
REG-108030,2026-05-04 14:04:10,MEDICO,urgenciologo,Area Administrativa,CAM-494,Camilla de Transporte,no,Ocupada
REG-108031,2026-05-04 14:04:45,ADMINISTRATIVO,facturacion,Uci Pediatria,CAM-227,Cuna Pediatrica,SÍ,NO
REG-108032,2026-05-04 14:05:20,MEDICO,Anestesiologo,URGENCIAS,CAM-623,Hospitalaria Estandar,no,NO
REG-108033,2026-05-04 14:05:55,FINANZAS,contabilidad,Area Administrativa,CAM-569,camilla,no,Desocupada
REG-108034,2026-05-04 14:06:30,FINANZAS,contabilidad,URGENCIAS,CAM-360,Hospitalaria Estandar,NO,Desocupada
REG-108035,2026-05-04 14:07:05,MEDICO,Anestesiologo,Area Administrativa,CAM-105,Camilla de Transporte,,Desocupada
REG-108036,2026-05-04 14:07:40,MEDICO,Cirujano General,Area Administrativa,CAM-185,Cama UCI Electrica,NO,NO
REG-108037,2026-05-04 14:08:15,MEDICO,CIRUJANO,Urgencias,,Cuna Pediatrica,SÍ,Desocupada
REG-108038,2026-05-04 14:08:50,MEDICO,Cirujano General,Area Administrativa,CAM-922,Camilla de Transporte,no,Desocupada
REG-108039,2026-05-04 14:09:25,ADMINISTRATIVO,Talento Humano,Atencion Prioritaria,CAM-524,Cuna Pediatrica,,Ocupada
REG-108040,2026-05-04 14:10:00,ADMINISTRATIVO,Facturacion,Finanzas,CAM-747,Cama UCI Electrica,NO,NO
REG-108041,2026-05-04 14:10:35,FINANZAS,Contabilidad,Urgencias,,Camilla de Transporte,,Desocupada
REG-108042,2026-05-04 14:11:10,FINANZAS,Costos e Insumos,atencion prioritaria,CAM-983,Cama UCI Electrica,Si,NO
REG-108043,2026-05-04 14:11:45,ADMINISTRATIVO,Talento Humano,atencion prioritaria,CAM-645,Hospitalaria Estandar,SÍ,SI
REG-108044,2026-05-04 14:12:20,FINANZAS,Contabilidad,Atencion Prioritaria,CAM-500,Hospitalaria Estandar,NO,NO
REG-108045,2026-05-04 14:12:55,ADMINISTRATIVO,facturacion,URGENCIAS,CAM-296,Camilla de Transporte,SÍ,Desocupada
REG-108046,2026-05-04 14:13:30,MEDICO,Anestesiologo,Urgencias,,Camilla de Transporte,,Desocupada
REG-108047,2026-05-04 14:14:05,FINANZAS,contabilidad,Area Administrativa,CAM-344,Hospitalaria Estandar,NO,SI
REG-108048,2026-05-04 14:14:40,FINANZAS,Contabilidad,Uci Pediatria,CAM-139,Camilla de Transporte,no,NO
REG-108049,2026-05-04 14:15:15,FINANZAS,Contabilidad,Finanzas,CAM-480,Cama UCI Electrica,no,NO
REG-108050,2026-05-04 14:15:50,FINANZAS,contabilidad,Uci Pediatria,CAM-384,Camilla de Transporte,SÍ,Ocupada
REG-108051,2026-05-04 14:16:25,MEDICO,Urgenciologo,Piso 3 - Hospitalizacion,CAM-658,Camilla de Transporte,NO,Ocupada
REG-108052,2026-05-04 14:17:00,FINANZAS,Tesoreria,Urgencias,CAM-541,Cuna Pediatrica,no,Desocupada
REG-108053,2026-05-04 14:17:35,ADMINISTRATIVO,Facturacion,Finanzas,CAM-909,camilla,SÍ,Ocupada
REG-108054,2026-05-04 14:18:10,ADMINISTRATIVO,facturacion,Uci Pediatria,CAM-127,Hospitalaria Estandar,SI,Desocupada
REG-108055,2026-05-04 14:18:45,FINANZAS,Costos e Insumos,Pasillo Urgencias,CAM-359,Cama UCI Electrica,Si,NO
REG-108056,2026-05-04 14:19:20,MEDICO,Anestesiologo,Atencion Prioritaria,CAM-986,Camilla de Transporte,,Desocupada
REG-108057,2026-05-04 14:19:55,FINANZAS,contabilidad,sala de operaciones,CAM-282,Hospitalaria Estandar,Si,SI
REG-108058,2026-05-04 14:20:30,FINANZAS,Contabilidad,Area Administrativa,CAM-853,Hospitalaria Estandar,NO,Ocupada
REG-108059,2026-05-04 14:21:05,FINANZAS,Costos e Insumos,Urgencias,CAM-159,Hospitalaria Estandar,SI,Ocupada
REG-108060,2026-05-04 14:21:40,ADMINISTRATIVO,Auditoria Medica,Pasillo Urgencias,CAM-607,Camilla de Transporte,Si,SI
REG-108061,2026-05-04 14:22:15,FINANZAS,contabilidad,UCI Adultos,CAM-205,camilla,Si,SI
REG-108062,2026-05-04 14:22:50,MEDICO,Anestesiologo,SALA DE OPERACIONES,CAM-902,Cama UCI Electrica,no,NO
REG-108063,2026-05-04 14:23:25,FINANZAS,Contabilidad,sala de operaciones,CAM-572,Cama UCI Electrica,SI,SI
REG-108064,2026-05-04 14:24:00,MEDICO,,Urgencias,CAM-600,Hospitalaria Estandar,NO,Ocupada
REG-108065,2026-05-04 14:24:35,FINANZAS,contabilidad,Finanzas,CAM-660,Cuna Pediatrica,Si,NO
REG-108066,2026-05-04 14:25:10,MEDICO,Anestesiologo,Piso 3 - Hospitalizacion,CAM-672,Cuna Pediatrica,NO,Ocupada
REG-108067,2026-05-04 14:25:45,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-495,Hospitalaria Estandar,no,SI
REG-108068,2026-05-04 14:26:20,FINANZAS,CIRUJANO,SALA DE OPERACIONES,CAM-680,Hospitalaria Estandar,SI,Ocupada
REG-108069,2026-05-04 14:26:55,FINANZAS,Contabilidad,Finanzas,CAM-374,Cama UCI Electrica,SI,NO
REG-108070,2026-05-04 14:27:30,ADMINISTRATIVO,Talento Humano,sala de operaciones,CAM-630,camilla,Si,NO
REG-108071,2026-05-04 14:28:05,FINANZAS,contabilidad,sala de operaciones,CAM-952,,SÍ,Ocupada
REG-108072,2026-05-04 14:28:40,MEDICO,Anestesiologo,URGENCIAS,CAM-424,Hospitalaria Estandar,SI,SI
REG-108073,2026-05-04 14:29:15,MEDICO,Anestesiologo,sala de operaciones,CAM-813,camilla,NO,SI
REG-108074,2026-05-04 14:29:50,FINANZAS,Tesoreria,Finanzas,CAM-473,camilla,SÍ,NO
